expnum;duration;num_robots;clever;num_collisions;num_broken;wscount1;wscount2;wscount3;wscount4;wscount5;wscount6;wscount7;wscount8;wscount9;wscount10;wscountsum
1;794.228639;100;False;0;0;0;0;0;0;0;1;0;0;1;0;2
2;2454.2046;100;True;37;17;1;1;4;3;4;4;4;4;1;5;31
