step;time;x1;y1;x2;y2;x3;y3;task1;task2;task3;broken1;broken2;broken3;wscount1;wscount2;wscount3;wscount4;wscount5;queue
35;77;87;20;102;153;184;49;d(item11, ws2);None;None;False;False;False;0;0;0;0;0;['ws2', 'ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3']
36;78;87;21;102;153;184;49;d(item11, ws2);None;None;False;False;False;0;0;0;0;0;['ws2', 'ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3']
37;79;87;21;102;153;184;49;d(item11, ws2);None;None;False;False;False;0;0;0;0;0;['ws2', 'ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3']
38;80;87;22;102;153;184;49;d(item11, ws2);None;None;False;False;False;0;0;0;0;0;['ws2', 'ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3']
39;81;87;23;102;153;184;49;d(item11, ws2);None;None;False;False;False;0;0;0;0;0;['ws2', 'ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3']
40;82;87;24;102;153;184;49;d(item11, ws2);None;None;False;False;False;0;0;0;0;0;['ws2', 'ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3']
41;83;87;25;102;153;184;49;d(item11, ws2);None;None;False;False;False;0;0;0;0;0;['ws2', 'ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3']
42;84;87;25;102;153;184;49;d(item11, ws2);None;None;False;False;False;0;0;0;0;0;['ws2', 'ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3']
43;85;87;26;102;153;184;49;d(item11, ws2);None;None;False;False;False;0;0;0;0;0;['ws2', 'ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5']
44;86;87;27;102;153;184;49;d(item11, ws2);None;None;False;False;False;0;0;0;0;0;['ws2', 'ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5']
45;87;87;28;102;153;184;49;d(item11, ws2);None;None;False;False;False;0;0;0;0;0;['ws2', 'ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5']
46;88;87;29;102;153;184;49;d(item11, ws2);None;None;False;False;False;0;0;0;0;0;['ws2', 'ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5']
