expnum;duration;num_robots;clever;num_collisions;num_broken;wscount1;wscount2;wscount3;wscount4;wscount5;wscount6;wscount7;wscount8;wscount9;wscount10;wscountsum
1;522.698935;100;False;2;0;0;0;0;0;1;0;0;0;1;0;2
2;1659.222998;100;True;35;9;3;1;2;4;3;3;3;5;3;4;31
