expnum;duration;num_robots;clever;num_collisions;num_broken;wscount1;wscount2;wscount3;wscount4;wscount5;wscount6;wscount7;wscount8;wscount9;wscount10;wscountsum
1;288.355606;85;False;0;0;1;1;0;0;0;0;0;0;0;0;2
2;275.793068;85;False;0;0;1;1;0;0;0;0;0;0;0;0;2
