step;time;x1;y1;x2;y2;x3;y3;task1;task2;task3;broken1;broken2;broken3;wscount1;wscount2;wscount3;wscount4;wscount5;queue
59;106;83;39;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
60;107;83;40;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
61;108;83;40;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
62;109;83;41;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
63;110;84;41;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
64;111;84;42;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
65;112;85;42;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
66;113;85;43;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
67;114;86;43;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
68;115;86;44;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
69;116;87;44;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
70;117;87;45;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
71;118;88;45;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
72;119;88;46;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
73;120;89;46;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
74;121;89;47;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
75;122;90;47;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
76;123;90;48;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
77;124;91;48;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
78;125;91;49;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
79;126;92;49;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
80;127;92;49;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
81;128;92;49;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
82;129;92;50;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
83;130;93;50;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
84;131;93;51;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
