expnum;duration;num_robots;clever;num_collisions;num_broken;wscount1;wscount2;wscount3;wscount4;wscount5;wscount6;wscount7;wscount8;wscount9;wscount10;wscountsum
1;307.080785;85;False;0;0;1;0;0;0;1;0;0;0;0;0;2
2;242.676956;85;False;0;0;0;0;0;0;1;0;0;0;0;0;1
