expnum;duration;num_robots;clever;num_collisions;num_broken;wscount1;wscount2;wscount3;wscount4;wscount5;wscount6;wscount7;wscount8;wscount9;wscount10;wscountsum
1;514.542196;100;False;0;0;0;0;0;0;0;0;1;0;0;0;1
2;1759.170298;100;True;30;9;3;4;4;3;3;4;4;3;2;5;35
