expnum;duration;num_robots;clever;num_collisions;num_broken;wscount1;wscount2;wscount3;wscount4;wscount5;wscount6;wscount7;wscount8;wscount9;wscount10;wscountsum
1;515.390634;100;False;1;0;0;0;0;1;1;0;0;0;0;0;2
2;2092.675694;100;True;47;12;2;3;4;3;4;3;3;2;5;4;33
